ProdGroupId,Language,SourceLang,ProdGroupName,AdminProdGroupName
999997826070759,KO,KO,Oracle Communications Billing and Revenue Management Applications        ,Oracle Communications Billing and Revenue Management Applications        
999997826070760,KO,KO,Oracle Communications Billing and Revenue Management Suite       ,Oracle Communications Billing and Revenue Management Suite       
999997826070761,KO,KO,Oracle Governance- Risk- and Compliance Manager      ,Oracle Governance- Risk- and Compliance Manager      
999997826070762,KO,KO,Oracle Communications Billing and Revenue Management Market Extensions         ,Oracle Communications Billing and Revenue Management Market Extensions         
999997826070763,KO,KO,DG 450 Green Servers ,DG 450 Green Servers 
999997826070764,KO,KO,Hyperion ERP Applications  ,Hyperion ERP Applications  
999997826070765,KO,KO,DG 650 Green Servers   ,DG 650 Green Servers   
999997826070766,KO,KO,Oracle Communications Network Mediation Cartridges - Collection        ,Oracle Communications Network Mediation Cartridges - Collection        
999997826070767,KO,KO,Oracle Preventive Controls Governor    ,Oracle Preventive Controls Governor    
999997826070768,KO,KO,Oracle Transaction Controls Governor    ,Oracle Transaction Controls Governor    
999997826070769,KO,KO,Oracle Communications Network Mediation    ,Oracle Communications Network Mediation    
999997826070770,KO,KO,Oracle Communications Network Mediation Cartridges - Bundles       ,Oracle Communications Network Mediation Cartridges - Bundles       
999997826070771,KO,KO,Auto Vue Electro-Mechanical Professional for Agile Advantage       ,Auto Vue Electro-Mechanical Professional for Agile Advantage       
999997826070772,KO,KO,Siebel Field Service ,Siebel Field Service 
999997826070773,KO,KO,Agile Product Collaboration   ,Agile Product Collaboration   
100000015029010,KO,KO,asda,asda
999997826070774,KO,KO,Agile Advantage Quality and Compliance Management      ,Agile Advantage Quality and Compliance Management      
999997826071012,KO,KO,ProfitLogic Merchandise Planning & Optimization (MPO)      ,ProfitLogic Merchandise Planning & Optimization (MPO)      
999997826071013,KO,KO,Retek Merchandise Planning & Optimization (MPO)      ,Retek Merchandise Planning & Optimization (MPO)      
999997826071014,KO,KO,External Reclass - Collaboration   ,External Reclass - Collaboration   
999997826071015,KO,KO,Content Services ,Content Services 
999997826071016,KO,KO,Unified Messaging ,Unified Messaging 
999997826071017,KO,KO,Database,Database
999997826071018,KO,KO,PeopleSoft Enterprise Other Applications    ,PeopleSoft Enterprise Other Applications    
999997826071019,KO,KO,PeopleSoft Enterprise - Legacy   ,PeopleSoft Enterprise - Legacy   
999997826071020,KO,KO,Oracle Retail Applications  ,Oracle Retail Applications  
999997826071021,KO,KO,Retail - All Components  ,Retail - All Components  
999997826071022,KO,KO,PeopleSoft Enterprise Other   ,PeopleSoft Enterprise Other   
999997826071023,KO,KO,i-flex Applications ,i-flex Applications 
999997826071024,KO,KO,PeopleSoft Enterprise Order Management    ,PeopleSoft Enterprise Order Management    
999997826071025,KO,KO,PeopleSoft Enterprise Tools & Technology    ,PeopleSoft Enterprise Tools & Technology    
999997826071026,KO,KO,Supply Chain Management  (SC2)   ,Supply Chain Management  (SC2)   
999997826071027,KO,KO,Load Testing Accelerator for Web Services     ,Load Testing Accelerator for Web Services     
999997826071028,KO,KO,Load Testing for Web Applications Controller     ,Load Testing for Web Applications Controller     
999997826071029,KO,KO,i-Flex Resell Applications  ,i-Flex Resell Applications  
999997826071030,KO,KO,Reveleus,Reveleus
999997826071031,KO,KO,Flexcube,Flexcube
999997826071032,KO,KO,i-flex Flexcube @ Corporate   ,i-flex Flexcube @ Corporate   
999997826071033,KO,KO,i-flex Basel Advanced  ,i-flex Basel Advanced  
999997826071034,KO,KO,Database Technology ,Database Technology 
999997826071035,KO,KO,Database and Collaboration  ,Database and Collaboration  
999997826071036,KO,KO,Functional Testing Accelerator for Microsoft .NET      ,Functional Testing Accelerator for Microsoft .NET      
999997826071037,KO,KO,Functional Testing Accelerator for Siebel     ,Functional Testing Accelerator for Siebel     
999997826071038,KO,KO,Functional Testing for Web Applications    ,Functional Testing for Web Applications    
999997826071039,KO,KO,i-flex Modeling Framework  ,i-flex Modeling Framework  
999997826071040,KO,KO,Retail Applications ,Retail Applications 
999997826071041,KO,KO,Service Management ,Service Management 
999997826071042,KO,KO,Integrated Store Operations (ISO)   ,Integrated Store Operations (ISO)   
999997826071043,KO,KO,360Commerce Integrated Store Operations (ISO)     ,360Commerce Integrated Store Operations (ISO)     
999997826071044,KO,KO,Other Infrastructure Management   ,Other Infrastructure Management   
999997826071045,KO,KO,Management Connectors  ,Management Connectors  
999997826071046,KO,KO,Retek Integrated Store Operations (ISO)    ,Retek Integrated Store Operations (ISO)    
999997826071047,KO,KO,System Monitoring Plug-in for Non-Oracle Databases      ,System Monitoring Plug-in for Non-Oracle Databases      
999997826071048,KO,KO,PeopleSoft Other Applications   ,PeopleSoft Other Applications   
999997826071049,KO,KO,JD Edwards EnterpriseOne Other Applications     ,JD Edwards EnterpriseOne Other Applications     
999997826071050,KO,KO,Merchandise Planning & Optimization (MPO)     ,Merchandise Planning & Optimization (MPO)     
999997826071051,KO,KO,Consulting,Consulting
999997826071052,KO,KO,Data Quality Rules for Data Integrator    ,Data Quality Rules for Data Integrator    
999997826071053,KO,KO,Total Unspecified ,Total Unspecified 
999997826071054,KO,KO,Unspecifed and Other ,Unspecifed and Other 
999997826071055,KO,KO,Non-License Consulting  ,Non-License Consulting  
999997826071056,KO,KO,Applications,Applications
999997826071057,KO,KO,Non-License Education  ,Non-License Education  
999997826071058,KO,KO,Merchandise Operations Management  (MO2)    ,Merchandise Operations Management  (MO2)    
999997826071059,KO,KO,Retek Merchandise Operations Management (MO2)     ,Retek Merchandise Operations Management (MO2)     
999997826071060,KO,KO,Scripting,Scripting
999997826071061,KO,KO,Other Middleware ,Other Middleware 
999997826071062,KO,KO,Siebel Communications UAN  ,Siebel Communications UAN  
999997826071063,KO,KO,Incentive Compensation  ,Incentive Compensation  
999997826071064,KO,KO,Siebel ERM UAN ,Siebel ERM UAN 
999997826071065,KO,KO,550VR Servers,550VR Servers
999997826071066,KO,KO,Enterprise Link for Business Activity Monitoring      ,Enterprise Link for Business Activity Monitoring      
999997826071067,KO,KO,Non-License OCSC ,Non-License OCSC 
999997826071068,KO,KO,Trade Management ,Trade Management 
999997826071069,KO,KO,Oracle CRM Applications  ,Oracle CRM Applications  
999997826071070,KO,KO,Telco provisioning ,Telco provisioning 
999997826071071,KO,KO,Contracts,Contracts
999997826071072,KO,KO,Identity Manager ,Identity Manager 
999997826071073,KO,KO,Contact Center Infrastructure   ,Contact Center Infrastructure   
999997826071074,KO,KO,Siebel Sales UAN ,Siebel Sales UAN 
999997826071075,KO,KO,Middleware Adapters ,Middleware Adapters 
999997826071076,KO,KO,Support,Support
999997826071077,KO,KO,Advanced Customer Services  ,Advanced Customer Services  
999997826071078,KO,KO,Advanced Customer Services - T&M   ,Advanced Customer Services - T&M   
999997826071079,KO,KO,Siebel Service UAN ,Siebel Service UAN 
999997826071080,KO,KO,SOA Suite for Non Oracle Middleware    ,SOA Suite for Non Oracle Middleware    
999997826071081,KO,KO,Service Bus,Service Bus
999997826071082,KO,KO,Unspecified and Other  ,Unspecified and Other  
999997826071083,KO,KO,Siebel General UAN ,Siebel General UAN 
999997826071084,KO,KO,Unspecified,Unspecified
999997826071085,KO,KO,Other Revenue,Other Revenue
999997826071086,KO,KO,Intl Vertical Applications  ,Intl Vertical Applications  
999997826071087,KO,KO,Customer Hub B2C ,Customer Hub B2C 
999997826071088,KO,KO,Master Data Management - Vertical Customer Hub     ,Master Data Management - Vertical Customer Hub     
999997826071089,KO,KO,Siebel CRM,Siebel CRM
999997826071090,KO,KO,Tools,Tools
999997826071091,KO,KO,Internet Developer Suite  ,Internet Developer Suite  
999997826071092,KO,KO,CRM On Demand,CRM On Demand
999997826071093,KO,KO,On Demand,On Demand
999997826071094,KO,KO,Other Tools,Other Tools
999997826071095,KO,KO,Software Updates and Standard Product Support     ,Software Updates and Standard Product Support     
999997826071096,KO,KO,Siebel CRM Bundle ,Siebel CRM Bundle 
999997826071097,KO,KO,Partner Analytics Fusion Edition   ,Partner Analytics Fusion Edition   
999997826071098,KO,KO,Content Management ,Content Management 
999997826071099,KO,KO,Enterprise Content Management   ,Enterprise Content Management   
999997826071100,KO,KO,Third Party Support ,Third Party Support 
999997826071101,KO,KO,Stellent Middleware Allocation   ,Stellent Middleware Allocation   
999997826071102,KO,KO,Sales Analytics Fusion Edition   ,Sales Analytics Fusion Edition   
999997826071103,KO,KO,Siebel Reports ,Siebel Reports 
999997826071104,KO,KO,Procurement & Spend Analytics Fusion Edition     ,Procurement & Spend Analytics Fusion Edition     
999997826071105,KO,KO,Real-Time Decision (RTD) Applications    ,Real-Time Decision (RTD) Applications    
999997826071106,KO,KO,Siebel General Analytics  ,Siebel General Analytics  
999997826071107,KO,KO,Hyperion Business Intelligence Bundle    ,Hyperion Business Intelligence Bundle    
999997826071108,KO,KO,Identity Management ,Identity Management 
999997826071109,KO,KO,Access Manager ,Access Manager 
999997826071110,KO,KO,Identity Federation ,Identity Federation 
999997826071111,KO,KO,Entitlements Server ,Entitlements Server 
999997826071112,KO,KO,Process Integration ,Process Integration 
999997826071113,KO,KO,Health Sciences ,Health Sciences 
999997826071114,KO,KO,7500RT Servers ,7500RT Servers 
999997826071115,KO,KO,Forwarding & Brokerage Operations   ,Forwarding & Brokerage Operations   
999997826071116,KO,KO,eBusiness Suite ,eBusiness Suite 
999997826071117,KO,KO,Internet Expenses ,Internet Expenses 
999997826071118,KO,KO,TopLink and Application Development Framework     ,TopLink and Application Development Framework     
999997826071119,KO,KO,Oracle Communications ASAP Cartridges - IPTV & Digital Video Services         ,Oracle Communications ASAP Cartridges - IPTV & Digital Video Services         
999997826071120,KO,KO,Projects Costing ,Projects Costing 
999997826071121,KO,KO,Real Estate Management  ,Real Estate Management  
999997826071122,KO,KO,Supply Chain Planning  ,Supply Chain Planning  
999997826071123,KO,KO,PeopleSoft ERP Applications   ,PeopleSoft ERP Applications   
999997826071124,KO,KO,JD Edwards EnterpriseOne - Legacy   ,JD Edwards EnterpriseOne - Legacy   
999997826071125,KO,KO,Collaborative Planning  ,Collaborative Planning  
999997826071126,KO,KO,Balanced Scorecard ,Balanced Scorecard 
999997826071127,KO,KO,E-Business Intelligence  ,E-Business Intelligence  
999997826071128,KO,KO,PeopleSoft Enterprise ERP  ,PeopleSoft Enterprise ERP  
999997826071129,KO,KO,Transportation Operational Planning    ,Transportation Operational Planning    
999997826071130,KO,KO,High Tech,High Tech
999997826071131,KO,KO,Oracle Communications ASAP Cartridges - Broadband Access - ATM\FR        ,Oracle Communications ASAP Cartridges - Broadband Access - ATM\FR        
999997826071132,KO,KO,CAD View-3D,CAD View-3D
999997826071133,KO,KO,Transaction Processing  ,Transaction Processing  
999997826071134,KO,KO,Oracle Real-Time Scheduler  ,Oracle Real-Time Scheduler  
999997826071135,KO,KO,Demantra Anywhere ,Demantra Anywhere 
999997826071136,KO,KO,Integration Products ,Integration Products 
999997826071137,KO,KO,Business Intelligence Applications    ,Business Intelligence Applications    
999997826071138,KO,KO,Oracle Utilities Transaction Management    ,Oracle Utilities Transaction Management    
999997826071139,KO,KO,8000RT Servers ,8000RT Servers 
999997826071140,KO,KO,Berkeley Database ,Berkeley Database 
999997826071141,KO,KO,Siebel Service Mobile  ,Siebel Service Mobile  
999997826071142,KO,KO,JD Edwards World Bundle  ,JD Edwards World Bundle  
999997826071143,KO,KO,Berkeley DB XML - High Availability    ,Berkeley DB XML - High Availability    
999997826071144,KO,KO,Spatial,Spatial
999997826071145,KO,KO,TimesTen - Legacy ,TimesTen - Legacy 
999997826071146,KO,KO,Service Bus Financial Services Edition for SWIFT      ,Service Bus Financial Services Edition for SWIFT      
999997826071147,KO,KO,Siebel Process Integration  ,Siebel Process Integration  
999997826071148,KO,KO,Agile Product Supplier Collaboration for Process      ,Agile Product Supplier Collaboration for Process      
999997826071149,KO,KO,Siebel Sales Base SPE  ,Siebel Sales Base SPE  
999997826071150,KO,KO,DG 750 Green Servers ,DG 750 Green Servers 
999997826071151,KO,KO,DG 850 Green Servers ,DG 850 Green Servers 
999997826071152,KO,KO,Siebel Strategic Selling SPE   ,Siebel Strategic Selling SPE   
999997826071153,KO,KO,Service Registry ,Service Registry 
999997826071154,KO,KO,Application Access Controls Governor for PeopleSoft      ,Application Access Controls Governor for PeopleSoft      
999997826071155,KO,KO,Agile ERP Applications  ,Agile ERP Applications  
999997826071156,KO,KO,Agile Advantage Food and Drug Administration Validtion Pak       ,Agile Advantage Food and Drug Administration Validtion Pak       
999997826071264,KO,KO,OLAP,OLAP
999997826071265,KO,KO,Identity and Access Management Suite    ,Identity and Access Management Suite    
999997826070940,KO,KO,Oracle Communications MetaSolv Solution Reporting Kits       ,Oracle Communications MetaSolv Solution Reporting Kits       
